name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.driver.port,spark.jars,spark.app.name,spark.executor.id,spark.submit.deployMode,spark.master,spark.app.id,description
sql,1552939475673,301772592,15,false,0,select input.c1 from input where input.c1 < -0.9,269945401,error,"",31827191,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939476389,192911395,16,false,0,select input.c1 from input where input.c1 < -0.9,181440072,error,"",11471323,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939477022,328499424,17,false,0,select input.c1 from input where input.c1 < -0.9,315327165,error,"",13172259,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939477649,272634012,18,false,0,select input.c1 from input where input.c1 < -0.9,260238870,error,"",12395142,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939478044,144918204,19,false,0,select input.c1 from input where input.c1 < -0.9,122373918,error,"",22544286,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939479748,175991424,20,false,0,select input.c1 from input where input.c1 < -0.9,137248334,error,"",38743090,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939480248,230014349,21,false,0,select input.c1 from input where input.c1 < -0.9,204830057,error,"",25184292,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939480919,213647909,22,false,0,select input.c1 from input where input.c1 < -0.9,200095515,error,"",13552394,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939481640,119150752,23,false,0,select input.c1 from input where input.c1 < -0.9,101351155,error,"",17799597,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939482013,96183631,24,false,0,select input.c1 from input where input.c1 < -0.9,85295436,error,"",10888195,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
